Date,IRBR3.SA,SULA11.SA,BBSE3.SA,ITUB3.SA,SANB11.SA,CXSE3.SA,MODL11.SA,GETT11.SA,BBDC3.SA,ITSA4.SA,BBAS3.SA,PSSA3.SA,BPAC11.SA,CIEL3.SA,BRBI11.SA,CARD3.SA,WIZS3.SA,CLSA3.SA,B3SA3.SA,BPAN4.SA,BRSR6.SA,ABCB4.SA,BBDC4.SA,BMGB4.SA,ITUB4.SA,BIDI11.SA,BOAS3.SA
2019-01-23,25.25694465637207,25.676034927368164,23.108837127685547,28.420928955078125,41.73639678955078,,,,20.623275756835938,10.396870613098145,40.66875076293945,20.648822784423828,6.023845195770264,8.762505531311035,,6.688600063323975,5.775211334228516,,8.375329971313477,2.0256643295288086,18.96263313293457,16.45783042907715,22.674510955810547,,33.53515625,,
2019-01-24,25.671520233154297,26.531614303588867,23.37382698059082,28.368072509765625,41.543643951416016,,,,20.926250457763672,10.564947128295898,40.462093353271484,20.599809646606445,6.346550941467285,9.165874481201172,,7.00227165222168,5.708316326141357,,8.62888240814209,2.0163722038269043,19.05336570739746,16.7083683013916,22.902748107910156,,33.49050521850586,,
2019-01-28,25.7445068359375,26.292051315307617,23.428382873535156,28.55307960510254,41.6525993347168,,,,21.418560028076172,10.797059059143066,39.941341400146484,20.596040725708008,6.303523540496826,9.346104621887207,,6.845436096191406,5.686018466949463,,8.787012100219727,1.9792040586471558,18.97088050842285,16.69108772277832,23.08851432800293,,34.089019775390625,,
2019-01-29,25.22774887084961,26.27493667602539,23.42059326171875,28.4561710357666,41.06593704223633,,,,20.83427619934082,10.620972633361816,41.27216339111328,19.883495330810547,6.238982677459717,9.800962448120117,,6.80853271484375,6.0204901695251465,,8.601619720458984,1.9977881908416748,19.383296966552734,17.02802085876465,22.791288375854492,,33.838890075683594,,
2019-01-30,25.049657821655273,27.16474723815918,23.896020889282227,28.412118911743164,40.1440544128418,,,,21.001989364624023,10.7410306930542,41.80946731567383,20.73553466796875,6.299220561981201,9.946860313415527,,6.845436096191406,5.946163177490234,,8.579809188842773,2.0163722038269043,19.605995178222656,16.90707015991211,22.738203048706055,,34.053287506103516,,
2019-01-31,24.892000198364258,27.464197158813477,24.207775115966797,28.958332061767578,40.28653335571289,,,,21.781044006347656,10.805062294006348,42.867515563964844,21.1427059173584,6.365912914276123,10.24724006652832,,6.80853271484375,5.9833269119262695,,8.579809188842773,2.0256643295288086,19.383296966552734,17.23536491394043,24.02266502380371,,34.642879486083984,,
2019-02-01,25.34453010559082,28.259891510009766,24.47276496887207,28.821720123291016,40.85642623901367,,,,21.521358489990234,10.837079048156738,43.074153900146484,21.32744026184082,6.385275840759277,10.324479103088379,,6.826984882354736,5.9833269119262695,,8.707947731018066,2.0256643295288086,18.97088050842285,17.02802085876465,23.725439071655273,,34.6830940246582,,
2019-02-04,25.545978546142578,28.49089813232422,24.64423179626465,29.46514129638672,42.188968658447266,,,,21.9917049407959,11.045173645019531,43.89249038696289,21.666749954223633,6.576747894287109,10.058429718017578,,7.435876846313477,5.99075984954834,,8.797914505004883,2.109292507171631,19.605995178222656,17.192167282104492,24.25160789489746,,35.469512939453125,,
2019-02-05,25.327014923095703,27.618202209472656,24.55070686340332,28.566116333007812,41.744789123535156,,,,21.975467681884766,10.701011657714844,45.17372131347656,21.938196182250977,6.47563362121582,9.594987869262695,,7.140656471252441,6.035356044769287,,8.991485595703125,2.109292507171631,20.23286247253418,17.347673416137695,24.262235641479492,,33.959228515625,,
2019-02-06,25.108047485351562,27.224639892578125,23.47515106201172,27.499624252319336,40.0015754699707,,,,20.930822372436523,10.24479866027832,42.421138763427734,21.69690704345703,6.331491470336914,8.882659912109375,,7.0668511390686035,5.834672451019287,,8.778831481933594,2.1743366718292236,19.34205436706543,16.872514724731445,23.12053871154785,,32.52934646606445,,
2019-02-07,25.049657821655273,27.03641128540039,23.553089141845703,27.77286148071289,40.077003479003906,,,,21.23392677307129,10.26080322265625,42.70219802856445,21.81755256652832,6.583201885223389,9.183037757873535,,6.79008150100708,5.901566982269287,,8.451671600341797,2.3508853912353516,19.375045776367188,16.328237533569336,23.47101593017578,,32.64555740356445,,
2019-02-08,26.04521942138672,27.737985610961914,23.568675994873047,28.592557907104492,41.06593704223633,,,,21.78601837158203,10.58896255493164,42.76005172729492,22.888259887695312,6.88439416885376,9.097214698791504,,6.910015106201172,5.908999443054199,,8.541638374328613,2.6389389038085938,19.68023109436035,16.51830291748047,23.72059440612793,,33.34259796142578,,
2019-02-11,26.053977966308594,27.686655044555664,23.030899047851562,28.187118530273438,40.49604034423828,,,,21.363842010498047,10.516925811767578,41.49535369873047,22.669593811035156,6.895151615142822,9.492000579833984,,6.7993083000183105,5.767778396606445,,8.39168930053711,2.7039833068847656,19.465776443481445,16.23320960998535,23.582523345947266,,32.96725845336914,,
2019-02-12,27.12253189086914,28.31978416442871,22.539886474609375,28.64544105529785,40.990509033203125,,,,21.823911666870117,10.693010330200195,44.0495491027832,23.74407196044922,7.110288143157959,9.500581741333008,,6.891563415527344,5.8495378494262695,,8.484386444091797,2.8433632850646973,20.4555606842041,16.28504180908203,24.05513572692871,,33.75367736816406,,
2019-02-13,26.468551635742188,28.23422622680664,22.126808166503906,28.02846336364746,40.3619499206543,,,,21.639883041381836,10.46090316772461,43.04935836791992,22.790239334106445,7.314668655395508,9.42334270477295,,6.965370178222656,5.79750919342041,,8.46257495880127,3.2336292266845703,19.960670471191406,16.397350311279297,23.68341827392578,,32.98512268066406,,
2019-02-14,26.85977554321289,28.619234085083008,22.337244033813477,28.81290054321289,41.44306945800781,,,,22.376005172729492,10.725025177001953,45.24811935424805,22.620580673217773,7.357696056365967,9.697975158691406,,6.910015106201172,5.894134044647217,,8.822453498840332,3.577434539794922,20.958703994750977,16.613332748413086,24.586149215698242,,33.86093521118164,,
2019-02-15,26.61161231994629,28.893024444580078,22.100818634033203,28.742399215698242,41.233558654785156,,,,22.07830810546875,10.58896255493164,45.30597686767578,22.258655548095703,7.314668655395508,9.406176567077637,,6.863886833190918,5.871836185455322,,8.811549186706543,3.2522132396698,21.03293800354004,16.302322387695312,24.426837921142578,,33.51237487792969,,
2019-02-18,26.772184371948242,28.619234085083008,22.076866149902344,28.328136444091797,40.55470657348633,,,,21.56951141357422,10.372857093811035,44.859615325927734,22.31143569946289,7.383512496948242,9.14870834350586,,6.873112201690674,5.894134044647217,,8.716126441955566,3.0199124813079834,21.03293800354004,16.328237533569336,23.86927604675293,,32.9761848449707,,
2019-02-19,26.888965606689453,28.84168815612793,22.356319427490234,28.909860610961914,41.820213317871094,,,,21.921340942382812,10.58896255493164,45.04973220825195,22.330284118652344,7.245825290679932,9.286025047302246,,6.965370178222656,6.057653427124023,,8.942413330078125,3.3544254302978516,21.03293800354004,16.28504180908203,24.071056365966797,,33.735809326171875,,
