Date,EZTC3.SA,CYRE3.SA,RAPT4.SA,POMO4.SA,GGBR4.SA,BEEF3.SA,WEGE3.SA,TASA4.SA,AERI3.SA,JHSF3.SA,JBSS3.SA,MDIA3.SA,TEND3.SA,GRND3.SA,CAML3.SA,DXCO3.SA,UNIP6.SA,EMBR3.SA,INTB3.SA,MRFG3.SA,BRKM5.SA,SUZB3.SA,PTBL3.SA,CSNA3.SA,MRVE3.SA,FESA4.SA,RCSL3.SA,POSI3.SA,DIRR3.SA,TUPY3.SA,MYPK3.SA,ALPA4.SA,BRFS3.SA,GOAU4.SA,SMTO3.SA,USIM5.SA,NTCO3.SA,KLBN11.SA,ABEV3.SA,VIVA3.SA
2019-01-16,20.030616760253906,13.491604804992676,8.406217575073242,3.757905960083008,12.837569236755371,4.671093463897705,8.898368835449219,5.989999771118164,,1.6065350770950317,11.416638374328613,42.47507095336914,16.1804141998291,7.107609748840332,6.414218902587891,11.300000190734863,23.017345428466797,21.5,,4.705183982849121,38.625938415527344,42.70145797729492,4.910758972167969,8.430834770202637,11.55964183807373,19.504072189331055,2.6500000953674316,2.242689371109009,7.040634632110596,18.646085739135742,19.826614379882812,14.93030071258545,22.219999313354492,5.620530128479004,17.724044799804688,9.057538032531738,,16.911104202270508,16.185842514038086,
2019-01-17,20.941099166870117,14.069223403930664,8.541802406311035,3.794302463531494,12.940751075744629,4.860345840454102,8.841930389404297,5.929999828338623,,1.6319013833999634,11.633685111999512,43.008262634277344,16.55636978149414,7.216443061828613,6.405185222625732,11.763635635375977,23.189987182617188,20.469999313354492,,4.8134446144104,37.9608039855957,41.55076599121094,5.021784782409668,8.413872718811035,11.771356582641602,19.609121322631836,2.700000047683716,2.242689371109009,7.16517448425293,18.572202682495117,19.524188995361328,14.890803337097168,23.65999984741211,5.699028968811035,18.162006378173828,9.048469543457031,,16.754606246948242,16.231311798095703,
2019-01-18,21.15486717224121,14.077474594116211,8.388139724731445,3.821599245071411,13.319084167480469,4.929164886474609,8.794899940490723,5.429999828338623,,1.6234461069107056,11.74654769897461,41.227928161621094,16.822872161865234,7.216443061828613,6.378082752227783,11.863636016845703,23.245479583740234,19.850000381469727,,5.021638870239258,37.09532928466797,42.90452194213867,4.953461647033691,8.34601879119873,9.772767066955566,19.407777786254883,2.6500000953674316,2.252314567565918,7.140267372131348,18.4521427154541,19.115026473999023,14.851304054260254,24.049999237060547,5.777528285980225,17.867053985595703,9.012205123901367,,16.754606246948242,16.367708206176758,
2019-01-21,21.09152603149414,14.1847505569458,8.487570762634277,3.7306087017059326,13.327683448791504,4.8775506019592285,8.851336479187012,5.599999904632568,,1.6234461069107056,11.89414119720459,41.932830810546875,16.703895568847656,7.157840251922607,6.567798614501953,11.727272033691406,23.374963760375977,20.139999389648438,,5.021638870239258,37.600189208984375,44.093894958496094,4.919299602508545,8.422355651855469,11.839104652404785,19.250200271606445,2.640000104904175,2.2715651988983154,7.140267372131348,18.46137809753418,19.71987533569336,14.93030071258545,24.489999771118164,5.808927536010742,18.0726261138916,9.1119384765625,,16.984752655029297,16.367708206176758,
2019-01-22,20.82234001159668,14.06097412109375,8.487570762634277,3.7124109268188477,13.301887512207031,4.722707271575928,8.72905445098877,5.550000190734863,,1.6234461069107056,11.80732250213623,41.869571685791016,16.727693557739258,7.124354839324951,6.576831817626953,11.272727012634277,23.029674530029297,19.479999542236328,,4.746822357177734,38.74614334106445,43.010894775390625,4.654545307159424,8.303608894348145,11.796762466430664,19.3027286529541,2.5,2.242689371109009,6.924398422241211,18.4244384765625,19.960037231445312,15.47537612915039,23.260000228881836,5.64408016204834,17.813425064086914,8.849005699157715,,16.874279022216797,15.949422836303711,
2019-01-23,21.344879150390625,14.159994125366211,8.849126815795898,3.77610445022583,13.456659317016602,4.679696083068848,8.827821731567383,5.389999866485596,,1.6065350770950317,12.224051475524902,41.7069091796875,16.927568435668945,7.333648204803467,6.341946125030518,11.272727012634277,23.109832763671875,19.459999084472656,,4.763477802276611,39.00257873535156,44.32597351074219,4.842435836791992,8.753140449523926,12.279471397399902,19.69666290283203,2.680000066757202,2.2330641746520996,7.190082550048828,18.1012020111084,20.41367530822754,15.720264434814453,23.75,5.8246283531188965,17.697229385375977,8.812738418579102,,16.938722610473633,15.62206745147705,
2019-01-24,22.009925842285156,14.316777229309082,8.984709739685059,3.76700496673584,13.749009132385254,4.774322509765625,8.851336479187012,5.170000076293945,,1.6234461069107056,12.562644004821777,42.529296875,17.208343505859375,7.425735950469971,6.540696620941162,11.863636016845703,22.99884796142578,19.670000076293945,,4.888394355773926,39.62765121459961,46.36628341674805,4.868056774139404,8.795549392700195,12.575875282287598,20.39698600769043,2.619999885559082,2.2715651988983154,7.4225568771362305,18.350553512573242,20.458147048950195,15.95725154876709,24.190000534057617,5.918825626373291,17.732982635498047,8.885272026062012,,17.343778610229492,15.6038818359375,
2019-01-28,22.009925842285156,14.1847505569458,8.975671768188477,3.77610445022583,13.448062896728516,4.765719890594482,8.992433547973633,4.710000038146973,,1.6149905920028687,12.849143981933594,41.91476058959961,17.536710739135742,7.4424824714660645,6.73041296005249,11.4909086227417,22.94951820373535,19.260000228881836,,4.830101013183594,40.35689163208008,47.45896530151367,4.791193008422852,8.295127868652344,12.973896980285645,20.055578231811523,2.549999952316284,2.2234389781951904,7.655030250549316,18.147377014160156,20.44925308227539,15.854557991027832,24.450000762939453,5.722578048706055,17.858112335205078,8.812738418579102,,17.316160202026367,16.322240829467773,
2019-01-29,21.740737915039062,14.08572769165039,8.858165740966797,3.7397079467773438,13.448062896728516,4.946369647979736,9.034760475158691,4.409999847412109,,1.598079800605774,12.76232624053955,42.0232048034668,17.503400802612305,7.450851917266846,6.73041296005249,11.345454216003418,22.94951820373535,19.15999984741211,,4.921705722808838,40.31682586669922,46.42430114746094,4.82535457611084,8.515652656555176,12.643621444702148,20.046825408935547,2.5,2.204188346862793,7.472372055053711,17.565555572509766,20.627151489257812,15.791360855102539,23.850000381469727,5.777528285980225,17.429092407226562,8.79460620880127,,17.11363410949707,16.24949836730957,
2019-01-30,21.82782745361328,14.12698745727539,9.066061019897461,3.7306087017059326,13.886585235595703,5.290465354919434,9.133523941040039,5.400000095367432,,1.5896241664886475,13.28323745727539,42.041282653808594,17.774656295776367,7.69363260269165,6.847856044769287,11.354544639587402,22.776872634887695,19.420000076293945,,5.2048492431640625,41.494834899902344,45.06086730957031,4.85097599029541,8.804030418395996,12.618216514587402,20.169384002685547,2.640000104904175,2.204188346862793,7.538792610168457,17.2700252532959,20.44925308227539,15.917755126953125,23.68000030517578,6.005176067352295,17.51847267150879,8.97593879699707,,17.352985382080078,16.34042739868164,
