Date,ALSO3.SA,EZTC3.SA,CYRE3.SA,LAVV3.SA,EVEN3.SA,CURY3.SA,BRPR3.SA,MTRE3.SA,JHSF3.SA,TEND3.SA,TCSA3.SA,BRML3.SA,MULT3.SA,PLPL3.SA,VIVR3.SA,MRVE3.SA,HBOR3.SA,DIRR3.SA,IGTI11.SA,LOGG3.SA,TRIS3.SA,SYNE3.SA,GFSA3.SA
2020-12-08,28.51839256286621,41.461097717285156,27.34343719482422,7.793952465057373,11.672992706298828,10.210583686828613,10.339656829833984,14.863478660583496,7.485177040100098,29.81397819519043,10.199999809265137,10.630000114440918,23.405637741088867,8.06911849975586,1.2937699556350708,19.09332847595215,12.001800537109375,12.46568489074707,,31.648330688476562,12.159847259521484,13.9399995803833,4.619999885559082
2020-12-09,28.84562110900879,41.80214309692383,26.824604034423828,8.06615161895752,11.617843627929688,9.967029571533203,10.359220504760742,14.485032081604004,7.403123378753662,29.25782012939453,10.100000381469727,10.630000114440918,23.740140914916992,7.942734718322754,1.313673973083496,18.920276641845703,11.773099899291992,12.180211067199707,,31.62914276123047,11.906109809875488,14.170000076293945,4.809999942779541
2020-12-10,29.559572219848633,42.19190216064453,27.53458595275879,8.211323738098145,11.53512191772461,9.508021354675293,10.564644813537598,14.447187423706055,7.384889602661133,29.674938201904297,9.970000267028809,10.789999961853027,24.800992965698242,7.728854179382324,1.2937699556350708,18.68954086303711,11.78304386138916,12.094569206237793,,32.214332580566406,12.18912410736084,13.640000343322754,4.769999980926514
2020-12-11,29.559572219848633,42.922706604003906,28.035215377807617,8.34742259979248,11.53512191772461,9.601696014404297,10.447259902954102,14.18227481842041,7.384889602661133,29.357133865356445,10.09000015258789,10.65999984741211,23.91217041015625,7.864960193634033,1.2937699556350708,18.833749771118164,11.942139625549316,12.161178588867188,,31.446866989135742,12.052496910095215,13.819999694824219,4.809999942779541
2020-12-14,29.99587631225586,44.101741790771484,28.262773513793945,8.438156127929688,12.123367309570312,9.489285469055176,10.310310363769531,14.229580879211426,7.448709011077881,30.320478439331055,9.930000305175781,10.65999984741211,23.95039939880371,7.7677412033081055,1.2937699556350708,19.304834365844727,12.001800537109375,12.370526313781738,,31.514019012451172,12.42334270477295,14.220000267028809,4.78000020980835
2020-12-15,30.095035552978516,43.94583511352539,28.863527297973633,8.492595672607422,12.17851448059082,9.6579008102417,10.398348808288574,14.560721397399902,7.42135763168335,30.181438446044922,10.1899995803833,10.670000076293945,23.95039939880371,7.485808372497559,1.2937699556350708,19.622095108032227,12.459200859069824,12.656000137329102,,31.533206939697266,12.403824806213379,14.180000305175781,4.730000019073486
2020-12-16,30.035541534423828,44.41355514526367,28.55760955810547,8.438156127929688,12.17851448059082,9.75157642364502,10.613555908203125,14.664793968200684,7.375771522521973,30.62835121154785,10.069999694824219,10.739999771118164,24.179771423339844,7.641357898712158,1.283818006515503,19.699007034301758,12.11117935180664,12.656000137329102,,32.3294563293457,12.306233406066895,14.079999923706055,4.710000038146973
2020-12-17,29.95621109008789,43.73147201538086,28.002347946166992,8.383716583251953,11.866009712219238,9.882721900939941,10.46682357788086,14.286348342895508,7.302834987640381,29.972881317138672,10.140000343322754,10.630000114440918,23.80704116821289,7.621914386749268,1.283818006515503,19.285606384277344,11.932195663452148,12.456169128417969,,33.16407012939453,12.159847259521484,14.199999809265137,4.710000038146973
2020-12-18,29.291841506958008,42.85449981689453,27.648130416870117,8.429082870483398,11.764904975891113,9.948293685913086,10.21249008178711,14.286348342895508,7.156960487365723,29.764320373535156,9.970000267028809,10.390000343322754,23.290950775146484,7.845515727996826,1.2937699556350708,18.881820678710938,11.643834114074707,12.361010551452637,,32.751556396484375,11.95490550994873,14.079999923706055,4.769999980926514
2020-12-21,28.647300720214844,42.045745849609375,27.485382080078125,8.492595672607422,11.489165306091309,9.564226150512695,10.026630401611328,13.728139877319336,7.0110859870910645,29.198232650756836,9.9399995803833,10.09000015258789,22.74618911743164,7.816350936889648,1.2937699556350708,18.381895065307617,11.623947143554688,12.046989440917969,,32.041656494140625,11.91586971282959,13.649999618530273,4.599999904632568
